Year,Month,DayOfWeek,FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,DepDelay,CRSArrTime,ArrDelay,Cancelled,Diverted,Distance,WeatherDelay,hour_of_day,traffic_index,weather_severity,historical_demand,driver_availability,is_delayed,delay_minutes
2026,3,2,2026-03-17,DL,DCA,MSP,605,0.0,752,-25.0,0.0,0.0,931.0,,6,5.555235210923684,0.0250431589261897,699,0.7800524074680641,0,0.0
2026,3,4,2026-03-05,AA,DFW,LGA,800,-3.0,1224,1.0,0.0,0.0,1389.0,,8,8.93405699068428,0.0220364612284605,1842,0.7349144302466906,0,1.0
2026,3,1,2026-03-16,OH,CLT,TYS,2235,45.0,2350,38.0,0.0,0.0,176.0,38.0,22,21.15474876676184,0.0273846732583754,899,0.6783357245337159,1,38.0
2026,3,7,2026-03-15,OH,DCA,MHT,2213,80.0,2351,56.0,0.0,0.0,406.0,0.0,22,30.92247345525397,0.0250431589261897,390,0.6783357245337159,1,56.0
2026,3,7,2026-03-01,UA,IAH,SAT,934,63.0,1047,41.0,0.0,0.0,191.0,0.0,9,9.105995680399378,0.0167009919433928,416,0.7732574014120217,1,41.0
2026,3,2,2026-03-10,OO,BOI,SEA,552,-9.0,638,-11.0,0.0,0.0,399.0,,5,-0.3153935446892313,0.0074956672406894,122,0.7610112772501305,0,0.0
2026,3,3,2026-03-04,DL,ATL,MSY,925,2.0,1005,-12.0,0.0,0.0,425.0,,9,11.525458456540177,0.0187797472514038,1265,0.7800524074680641,0,0.0
2026,3,1,2026-03-02,OO,ORD,MLI,857,-4.0,1011,-9.0,0.0,0.0,139.0,,8,13.919963069873392,0.0464670596882464,1764,0.7610112772501305,0,0.0
2026,3,3,2026-03-18,UA,SLC,EWR,51,74.0,710,62.0,0.0,0.0,1969.0,0.0,0,23.40985992033641,0.0059571853111149,22,0.7732574014120217,1,62.0
2026,3,2,2026-03-10,DL,SEA,MCO,2320,-8.0,740,-39.0,0.0,0.0,2554.0,,23,14.82469759385257,0.0251778223380107,264,0.7800524074680641,0,0.0
2026,3,3,2026-03-18,DL,JFK,SJU,1225,-2.0,1617,-11.0,0.0,0.0,1598.0,,12,16.65720587792022,0.0031942104930079,204,0.7800524074680641,0,0.0
2026,3,6,2026-03-14,F9,PHL,RSW,755,-7.0,1102,23.0,0.0,0.0,993.0,0.0,7,4.224524883406046,0.0107618687949153,266,0.6862799583188607,1,23.0
2026,3,5,2026-03-20,DL,DTW,MIA,1810,19.0,2118,-3.0,0.0,0.0,1145.0,,18,25.50969743251731,0.0327077649027014,363,0.7800524074680641,0,0.0
2026,3,2,2026-03-03,DL,ATL,PHX,1959,-9.0,2215,-34.0,0.0,0.0,1587.0,,19,24.06448400340214,0.0187797472514038,1348,0.7800524074680641,0,0.0
2026,3,5,2026-03-13,AA,ANC,DFW,2013,0.0,545,-40.0,0.0,0.0,3043.0,,20,24.43035291635323,0.019081561477639,20,0.7349144302466906,0,0.0
2026,3,1,2026-03-02,OO,BZN,SEA,1505,-6.0,1620,-36.0,0.0,0.0,543.0,,15,15.310683875236824,0.0133776772770545,103,0.7610112772501305,0,0.0
2026,3,3,2026-03-18,WN,DEN,RSW,1605,6.0,2135,0.0,0.0,0.0,1607.0,,16,21.92753325763318,0.0113774695473761,1081,0.7304990173266768,0,0.0
2026,3,7,2026-03-01,WN,DAL,MCI,1635,36.0,1805,33.0,0.0,0.0,461.0,0.0,16,26.968051333287743,0.0170054847262891,255,0.7304990173266768,1,33.0
2026,3,7,2026-03-15,AA,BOS,PHL,1853,-3.0,2034,-23.0,0.0,0.0,280.0,,18,23.963210825936518,0.0087717981779701,545,0.7349144302466906,0,0.0
2026,3,4,2026-03-12,WN,SNA,DEN,1455,63.0,1810,57.0,0.0,0.0,846.0,0.0,14,10.225434715385996,0.0065177485910317,185,0.7304990173266768,1,57.0
2026,3,1,2026-03-23,OO,LAX,EUG,1015,-7.0,1244,-25.0,0.0,0.0,748.0,,10,10.865127907437506,0.0049962271589589,794,0.7610112772501305,0,0.0
2026,3,4,2026-03-12,AA,SBA,PHX,619,-9.0,759,-19.0,0.0,0.0,455.0,,6,4.373467777658373,0.0041877361988608,85,0.7349144302466906,0,0.0
2026,3,2,2026-03-17,UA,FLL,IAH,900,8.0,1105,-6.0,0.0,0.0,966.0,,9,11.427237644411012,0.0258627483916769,355,0.7732574014120217,0,0.0
2026,3,5,2026-03-20,DL,LGA,FLL,1919,134.0,2229,125.0,0.0,0.0,1076.0,0.0,19,28.080119727110905,0.0083510755960678,432,0.7800524074680641,1,125.0
2026,3,1,2026-03-02,AA,AUS,LAX,1957,146.0,2127,132.0,0.0,0.0,1242.0,0.0,19,22.315522615890103,0.0114657698816389,361,0.7349144302466906,1,132.0
2026,3,3,2026-03-04,AS,ANC,FAI,630,-9.0,740,-23.0,0.0,0.0,261.0,,6,10.740176458176617,0.019081561477639,60,0.7694889779559119,0,0.0
2026,3,4,2026-03-12,OO,SFO,SMF,1510,-2.0,1606,-5.0,0.0,0.0,86.0,,15,12.93881440563616,0.002407597533299,238,0.7610112772501305,0,0.0
2026,3,1,2026-03-02,AA,JAX,CLT,1809,-6.0,1945,-14.0,0.0,0.0,328.0,,18,20.5292802276654,0.0143704007284032,141,0.7349144302466906,0,0.0
2026,3,1,2026-03-23,WN,MDW,MIA,740,2.0,1140,13.0,0.0,0.0,1182.0,,7,10.663357896706446,0.0152397680297061,419,0.7304990173266768,0,13.0
2026,3,2,2026-03-10,OO,MEM,IAH,900,-10.0,1102,-25.0,0.0,0.0,468.0,,9,14.340612534331646,0.0254886993414083,101,0.7610112772501305,0,0.0
2026,3,6,2026-03-14,B6,BOS,TPA,731,-5.0,1100,-10.0,0.0,0.0,1185.0,,7,2.5703779600159837,0.0087717981779701,864,0.6798568174422388,0,0.0
2026,3,1,2026-03-16,AS,SEA,SAN,1256,-3.0,1546,-21.0,0.0,0.0,1050.0,,12,11.93816334929048,0.0251778223380107,397,0.7694889779559119,0,0.0
2026,3,2,2026-03-03,UA,FCA,DEN,600,-4.0,823,-4.0,0.0,0.0,752.0,,6,6.124145634622122,0.0207700695462354,22,0.7732574014120217,0,0.0
2026,3,6,2026-03-21,F9,MIA,SJU,1415,137.0,1655,131.0,0.0,0.0,1045.0,0.0,14,22.263316713712232,0.0228369680299186,334,0.6862799583188607,1,131.0
2026,3,1,2026-03-23,WN,SJC,DEN,1055,22.0,1425,17.0,0.0,0.0,948.0,0.0,10,4.737509918123492,0.0052793607183075,143,0.7304990173266768,1,17.0
2026,3,7,2026-03-01,AA,CLT,PHX,930,11.0,1220,-13.0,0.0,0.0,1773.0,,9,8.28263283222762,0.0273846732583754,745,0.7349144302466906,0,0.0
2026,3,7,2026-03-15,WN,DAL,MCO,740,-4.0,1110,7.0,0.0,0.0,973.0,,7,6.385923872512144,0.0170054847262891,320,0.7304990173266768,0,7.0
2026,3,3,2026-03-18,OO,PSC,DEN,1245,-5.0,1624,-21.0,0.0,0.0,853.0,,12,7.139919406220948,0.0108252980926763,53,0.7610112772501305,0,0.0
2026,3,3,2026-03-04,AA,LGA,CLT,1849,-6.0,2100,-21.0,0.0,0.0,544.0,,18,27.205571380137023,0.0083510755960678,521,0.7349144302466906,0,0.0
2026,3,2,2026-03-10,B6,FLL,BDL,705,-3.0,1005,-2.0,0.0,0.0,1173.0,,7,11.127764704280857,0.0258627483916769,600,0.6798568174422388,0,0.0
2026,3,4,2026-03-12,UA,IAH,PHX,1705,4.0,1813,-24.0,0.0,0.0,1009.0,,17,33.1736757190565,0.0167009919433928,177,0.7732574014120217,0,0.0
2026,3,1,2026-03-16,WN,TYS,BNA,630,12.0,635,15.0,0.0,0.0,152.0,12.0,6,7.400144047491114,0.028499321776756,78,0.7304990173266768,0,15.0
2026,3,1,2026-03-16,DL,MSP,DTW,900,15.0,1145,6.0,0.0,0.0,528.0,,9,9.90312857666843,0.0219714201867215,432,0.7800524074680641,0,6.0
2026,3,5,2026-03-13,WN,IND,MCI,1315,4.0,1350,-1.0,0.0,0.0,451.0,,13,16.506458067309197,0.0154099281272436,168,0.7304990173266768,0,0.0
2026,3,6,2026-03-07,OO,ROC,DTW,1310,1.0,1439,1.0,0.0,0.0,296.0,,13,9.905751620196238,0.0118978031364071,52,0.7610112772501305,0,1.0
2026,3,2,2026-03-17,UA,CLE,TPA,810,-4.0,1051,-4.0,0.0,0.0,927.0,,8,6.09237556083716,0.0061290229864815,188,0.7732574014120217,0,0.0
2026,3,7,2026-03-22,DL,ATL,MCO,2135,8.0,2302,10.0,0.0,0.0,404.0,,21,22.97540389484239,0.0187797472514038,1191,0.7800524074680641,0,10.0
2026,3,4,2026-03-05,DL,CMH,ATL,700,-4.0,852,-30.0,0.0,0.0,447.0,,7,8.650049016160171,0.015069869448944,268,0.7800524074680641,0,0.0
2026,3,6,2026-03-14,WN,MSY,STL,1525,-1.0,1715,-13.0,0.0,0.0,604.0,,15,22.27685646661652,0.0072375021814459,230,0.7304990173266768,0,0.0
2026,3,6,2026-03-07,YX,RIC,LGA,904,1.0,1030,7.0,0.0,0.0,291.0,,9,9.664282333082584,0.0151578054009613,30,0.7248204667863555,0,7.0
2026,3,6,2026-03-21,DL,MCO,JFK,1750,4.0,2048,-11.0,0.0,0.0,944.0,,17,29.69684120903776,0.0160892773476934,672,0.7800524074680641,0,0.0
2026,3,2,2026-03-03,AS,HNL,PHX,1015,15.0,1909,8.0,0.0,0.0,2917.0,,10,7.9395933126798095,0.0444098388481043,142,0.7694889779559119,0,8.0
2026,3,4,2026-03-12,DL,LAS,MSP,1850,-7.0,2352,-19.0,0.0,0.0,1299.0,,18,19.53140364940367,0.0038954650849508,560,0.7800524074680641,0,0.0
2026,3,3,2026-03-18,WN,STL,RDU,1845,-7.0,2130,-18.0,0.0,0.0,668.0,,18,22.539486326246934,0.0090734132311073,264,0.7304990173266768,0,0.0
2026,3,1,2026-03-02,OH,SAV,CLT,644,-10.0,811,-33.0,0.0,0.0,213.0,,6,7.220890847711729,0.0203689912428143,153,0.6783357245337159,0,0.0
2026,3,6,2026-03-14,WN,HRL,AUS,1210,23.0,1325,21.0,0.0,0.0,273.0,0.0,12,18.1003361108126,0.0013318145904812,22,0.7304990173266768,1,21.0
2026,3,1,2026-03-23,G4,SBN,SRQ,2047,-15.0,2322,-30.0,0.0,0.0,1009.0,,20,18.42698037009176,0.047915245147959,25,0.7240966478014802,0,0.0
2026,3,7,2026-03-08,OH,CLT,LEX,1548,99.0,1716,140.0,0.0,0.0,281.0,87.0,15,17.6458074296973,0.0273846732583754,561,0.6783357245337159,1,140.0
2026,3,5,2026-03-13,AA,CLT,RSW,1102,-8.0,1304,-25.0,0.0,0.0,600.0,,11,17.468889610178756,0.0273846732583754,1066,0.7349144302466906,0,0.0
2026,3,4,2026-03-05,DL,ATL,ICT,1550,0.0,1709,-11.0,0.0,0.0,782.0,,15,17.274477562572436,0.0187797472514038,1245,0.7800524074680641,0,0.0
2026,3,6,2026-03-21,AA,DCA,FLL,955,3.0,1240,-3.0,0.0,0.0,899.0,,9,17.07276501779179,0.0250431589261897,354,0.7349144302466906,0,0.0
2026,3,6,2026-03-14,MQ,ORD,HPN,814,12.0,1129,21.0,0.0,0.0,738.0,0.0,8,13.919963069873392,0.0464670596882464,1764,0.7843735212156264,1,21.0
2026,3,4,2026-03-12,UA,DEN,CID,1133,-8.0,1428,-2.0,0.0,0.0,692.0,,11,13.897375565108366,0.0113774695473761,1956,0.7732574014120217,0,0.0
2026,3,7,2026-03-08,YX,SDF,ORD,1812,-11.0,1900,-3.0,0.0,0.0,286.0,,18,22.10866081546946,0.0184073686479127,74,0.7248204667863555,0,0.0
2026,3,2,2026-03-03,DL,ATL,RDU,1830,-1.0,1947,-12.0,0.0,0.0,356.0,,18,23.83643762570488,0.0187797472514038,908,0.7800524074680641,0,0.0
2026,3,7,2026-03-15,UA,PIT,IAD,1500,-5.0,1608,-7.0,0.0,0.0,182.0,,15,27.33507411913926,0.024834390500066,103,0.7732574014120217,0,0.0
2026,3,7,2026-03-22,AA,DFW,LAX,1912,4.0,2048,-32.0,0.0,0.0,1235.0,,19,27.50649796661081,0.0220364612284605,1398,0.7349144302466906,0,0.0
2026,3,3,2026-03-18,WN,DCA,MCI,1455,19.0,1650,8.0,0.0,0.0,949.0,,14,28.5969730790748,0.0250431589261897,570,0.7304990173266768,0,8.0
2026,3,5,2026-03-13,AA,MIA,LGA,801,-3.0,1100,-11.0,0.0,0.0,1096.0,,8,8.642572796529084,0.0228369680299186,483,0.7349144302466906,0,0.0
2026,3,7,2026-03-01,WN,LAS,IND,1240,53.0,1910,40.0,0.0,0.0,1590.0,0.0,12,15.944070740724351,0.0038954650849508,745,0.7304990173266768,1,40.0
2026,3,5,2026-03-13,G4,CAK,VPS,1615,5.0,1739,2.0,0.0,0.0,774.0,,16,13.329075594790329,0.0386863465052138,8,0.7240966478014802,0,2.0
2026,3,1,2026-03-02,OO,SEA,ONT,1115,19.0,1354,9.0,0.0,0.0,956.0,,11,15.572180253396644,0.0251778223380107,835,0.7610112772501305,0,9.0
2026,3,1,2026-03-23,AA,DTW,CLT,1537,48.0,1735,43.0,0.0,0.0,500.0,0.0,15,22.34560645277462,0.0327077649027014,432,0.7349144302466906,1,43.0
2026,3,6,2026-03-21,YX,EWR,MSP,917,-9.0,1133,-10.0,0.0,0.0,1008.0,,9,8.513231760984786,0.007287665830444,563,0.7248204667863555,0,0.0
2026,3,4,2026-03-19,AA,DFW,LAX,1736,4.0,1906,-17.0,0.0,0.0,1235.0,,17,25.87958571658962,0.0220364612284605,1008,0.7349144302466906,0,0.0
2026,3,7,2026-03-08,WN,BWI,MCO,615,-5.0,845,-26.0,0.0,0.0,787.0,,6,3.910249768897971,0.0063075039327437,557,0.7304990173266768,0,0.0
2026,3,2,2026-03-17,DL,CHS,MSP,1447,72.0,1656,73.0,0.0,0.0,1087.0,0.0,14,15.307096284421204,0.0086126175178587,137,0.7800524074680641,1,73.0
2026,3,4,2026-03-19,UA,IAD,RDU,825,37.0,934,31.0,0.0,0.0,225.0,0.0,8,4.195872765413525,0.0111254673290576,655,0.7732574014120217,1,31.0
2026,3,7,2026-03-22,UA,SFO,FLL,2125,-4.0,553,36.0,0.0,0.0,2584.0,0.0,21,6.186950224334864,0.002407597533299,500,0.7732574014120217,1,36.0
2026,3,4,2026-03-12,OH,DAY,DCA,600,-8.0,735,-13.0,0.0,0.0,391.0,,6,13.249447948525065,0.0222385903982004,45,0.6783357245337159,0,0.0
2026,3,1,2026-03-16,F9,ORD,LAS,2055,68.0,2315,40.0,0.0,0.0,1514.0,0.0,20,29.9199515207168,0.0464670596882464,1339,0.6862799583188607,1,40.0
2026,3,5,2026-03-06,UA,MCI,DEN,1721,164.0,1825,164.0,0.0,0.0,533.0,0.0,17,20.80363482671731,0.0097770558264455,259,0.7732574014120217,1,164.0
2026,3,6,2026-03-14,OO,DFW,BPT,2130,-5.0,2255,-13.0,0.0,0.0,270.0,,21,30.337545928835333,0.0220364612284605,1376,0.7610112772501305,0,0.0
2026,3,6,2026-03-21,OO,DEN,BTM,2020,-7.0,2226,-22.0,0.0,0.0,578.0,,20,24.43216687952977,0.0113774695473761,1311,0.7610112772501305,0,0.0
2026,3,5,2026-03-13,MQ,RDM,PHX,1432,40.0,1708,26.0,0.0,0.0,893.0,0.0,14,13.5337254626147,0.0007678930972144,16,0.7843735212156264,1,26.0
2026,3,5,2026-03-06,UA,BNA,IAD,1834,71.0,2120,58.0,0.0,0.0,542.0,0.0,18,25.85183359606786,0.0084564349232009,424,0.7732574014120217,1,58.0
2026,3,5,2026-03-13,UA,DEN,STL,1355,72.0,1659,63.0,0.0,0.0,770.0,0.0,13,18.68108641558734,0.0113774695473761,1613,0.7732574014120217,1,63.0
2026,3,4,2026-03-12,OO,SHV,DEN,840,-1.0,1026,2.0,0.0,0.0,792.0,,8,19.526371025448142,0.0376862839976361,45,0.7610112772501305,0,2.0
2026,3,3,2026-03-11,DL,ORD,MSP,1900,8.0,2033,14.0,0.0,0.0,334.0,,19,34.57611472144622,0.0464670596882464,1428,0.7800524074680641,0,14.0
2026,3,3,2026-03-04,UA,CLE,FLL,715,-2.0,1015,-17.0,0.0,0.0,1062.0,,7,4.806850736918807,0.0061290229864815,274,0.7732574014120217,0,0.0
2026,3,2,2026-03-10,WN,OKC,DEN,1835,196.0,1915,184.0,0.0,0.0,495.0,0.0,18,17.497675745155522,0.0144390693742646,103,0.7304990173266768,1,184.0
2026,3,7,2026-03-22,OH,DFW,CRP,1348,79.0,1524,70.0,0.0,0.0,355.0,0.0,13,20.62509470420205,0.0220364612284605,921,0.6783357245337159,1,70.0
2026,3,3,2026-03-18,F9,PHL,RDU,1204,-2.0,1336,-2.0,0.0,0.0,337.0,,12,18.862332583578304,0.0107618687949153,269,0.6862799583188607,0,0.0
2026,3,4,2026-03-19,AA,DFW,OMA,2103,21.0,2259,24.0,0.0,0.0,583.0,0.0,21,30.337545928835333,0.0220364612284605,1376,0.7349144302466906,1,24.0
2026,3,5,2026-03-20,UA,BOI,DEN,1440,2.0,1640,-11.0,0.0,0.0,649.0,,14,10.678105411092586,0.0074956672406894,57,0.7732574014120217,0,0.0
2026,3,4,2026-03-12,UA,ORD,PBI,1043,-1.0,1501,8.0,0.0,0.0,1144.0,,10,22.02068126815325,0.0464670596882464,1586,0.7732574014120217,0,8.0
2026,3,4,2026-03-12,WN,LAS,ATL,2330,10.0,615,-4.0,0.0,0.0,1747.0,,23,12.090971323033004,0.0038954650849508,499,0.7304990173266768,0,0.0
2026,3,7,2026-03-15,WN,BUR,MDW,740,1.0,1335,-2.0,0.0,0.0,1740.0,,7,-0.679954462406035,0.0070811807511481,290,0.7304990173266768,0,0.0
2026,3,5,2026-03-06,NK,ORD,TPA,1019,178.0,1406,164.0,0.0,0.0,1012.0,24.0,10,22.02068126815325,0.0464670596882464,1586,0.5522193211488251,1,164.0
2026,3,5,2026-03-20,MQ,DFW,ABI,2230,-1.0,2330,-13.0,0.0,0.0,158.0,,22,20.447182120311687,0.0220364612284605,667,0.7843735212156264,0,0.0
2026,3,5,2026-03-06,F9,MCO,LGA,846,-3.0,1129,-9.0,0.0,0.0,950.0,,8,10.596048392417206,0.0160892773476934,685,0.6862799583188607,0,0.0
2026,3,3,2026-03-11,AA,JFK,MIA,601,-4.0,915,-29.0,0.0,0.0,1089.0,,6,3.690116630720106,0.0031942104930079,444,0.7349144302466906,0,0.0
2026,3,5,2026-03-20,WN,SAN,SMF,630,-2.0,815,-12.0,0.0,0.0,480.0,,6,2.105638801147595,0.0087350819056684,550,0.7304990173266768,0,0.0
2026,3,1,2026-03-16,OO,SFO,PSC,930,29.0,1136,11.0,0.0,0.0,620.0,,9,6.56552770529584,0.002407597533299,670,0.7610112772501305,0,11.0
2026,3,7,2026-03-01,DL,DTW,SAT,842,-7.0,1121,-28.0,0.0,0.0,1214.0,,8,10.833779738164278,0.0327077649027014,833,0.7800524074680641,0,0.0
2026,3,6,2026-03-21,OH,DCA,ATL,820,-5.0,1031,-35.0,0.0,0.0,547.0,,8,11.1542164334022,0.0250431589261897,766,0.6783357245337159,0,0.0
2026,3,7,2026-03-08,DL,LGA,MCI,2040,7.0,2306,-27.0,0.0,0.0,1107.0,,20,30.27117252047904,0.0083510755960678,427,0.7800524074680641,0,0.0
2026,3,1,2026-03-23,AS,ADQ,ANC,1609,-5.0,1707,-3.0,0.0,0.0,253.0,,16,13.42358410823556,0.0206299159255877,23,0.7694889779559119,0,0.0
2026,3,1,2026-03-02,B6,ROC,JFK,950,-9.0,1108,-25.0,0.0,0.0,264.0,,9,9.52303602110094,0.0118978031364071,11,0.6798568174422388,0,0.0
2026,3,1,2026-03-23,YX,IND,ORD,1104,-8.0,1127,-17.0,0.0,0.0,177.0,,11,14.590078425856271,0.0154099281272436,160,0.7248204667863555,0,0.0
2026,3,1,2026-03-02,WN,SFO,SAN,1350,-6.0,1520,-9.0,0.0,0.0,447.0,,13,10.877863143810684,0.002407597533299,666,0.7304990173266768,0,0.0
2026,3,5,2026-03-13,YX,ROA,ORD,750,14.0,908,38.0,0.0,0.0,530.0,0.0,7,9.052717063193551,0.0543773669271348,22,0.7248204667863555,1,38.0
2026,3,6,2026-03-07,AA,SAN,DFW,1446,24.0,1953,47.0,0.0,0.0,1171.0,0.0,14,10.896572591485922,0.0087350819056684,326,0.7349144302466906,1,47.0
2026,3,3,2026-03-18,MQ,ORD,SDF,907,0.0,1132,45.0,0.0,0.0,286.0,0.0,9,19.07117260695769,0.0464670596882464,1655,0.7843735212156264,1,45.0
2026,3,1,2026-03-23,DL,ATL,CHA,2025,-7.0,2113,-14.0,0.0,0.0,106.0,,20,26.96167063261477,0.0187797472514038,1018,0.7800524074680641,0,0.0
2026,3,7,2026-03-08,OO,PSP,SFO,1532,36.0,1730,7.0,0.0,0.0,421.0,,15,11.051118790726756,0.0054498474648576,82,0.7610112772501305,0,7.0
2026,3,5,2026-03-20,AA,FLL,CLT,830,-4.0,1045,-19.0,0.0,0.0,632.0,,8,11.051660736404951,0.0258627483916769,410,0.7349144302466906,0,0.0
2026,3,7,2026-03-08,UA,DEN,BUF,1755,33.0,2310,8.0,0.0,0.0,1359.0,,17,20.40461111430042,0.0113774695473761,1718,0.7732574014120217,0,8.0
2026,3,1,2026-03-16,NK,MIA,BOS,1039,-5.0,1355,-11.0,0.0,0.0,1258.0,,10,15.652156857573589,0.0228369680299186,172,0.5522193211488251,0,0.0
2026,3,1,2026-03-02,OO,ROC,ORD,1726,-10.0,1835,7.0,0.0,0.0,528.0,,17,38.25314877432543,0.0118978031364071,48,0.7610112772501305,0,7.0
2026,3,1,2026-03-02,WN,SFO,SAN,1600,25.0,1730,25.0,0.0,0.0,447.0,0.0,16,11.580776416839072,0.002407597533299,874,0.7304990173266768,1,25.0
2026,3,4,2026-03-19,UA,DEN,COS,1330,-6.0,1420,-20.0,0.0,0.0,73.0,,13,18.68108641558734,0.0113774695473761,1613,0.7732574014120217,0,0.0
2026,3,6,2026-03-21,UA,SLC,ORD,1249,-10.0,1658,-17.0,0.0,0.0,1250.0,,12,13.872163590790256,0.0059571853111149,213,0.7732574014120217,0,0.0
2026,3,6,2026-03-07,OO,RAP,DEN,500,54.0,641,21.0,0.0,0.0,301.0,0.0,5,6.760819949304987,0.0395154861852376,46,0.7610112772501305,1,21.0
2026,3,5,2026-03-13,AA,CLT,JAX,2233,12.0,2356,1.0,0.0,0.0,328.0,,22,21.15474876676184,0.0273846732583754,899,0.7349144302466906,0,1.0
2026,3,3,2026-03-04,YX,ORF,JFK,1731,-10.0,1906,-10.0,0.0,0.0,290.0,,17,22.903110065882466,0.0091919506979228,81,0.7248204667863555,0,0.0
2026,3,1,2026-03-16,DL,SLC,MSO,2250,31.0,24,32.0,0.0,0.0,436.0,0.0,22,5.772268509774421,0.0059571853111149,405,0.7800524074680641,1,32.0
2026,3,1,2026-03-23,UA,DEN,MKE,1135,-5.0,1458,-15.0,0.0,0.0,896.0,,11,13.897375565108366,0.0113774695473761,1956,0.7732574014120217,0,0.0
2026,3,3,2026-03-11,WN,ALB,MCO,1445,-2.0,1750,-21.0,0.0,0.0,1073.0,,14,11.490777956584813,0.0174619692868628,11,0.7304990173266768,0,0.0
2026,3,6,2026-03-14,DL,ONT,SLC,600,-13.0,850,-22.0,0.0,0.0,558.0,,6,1.175719074730529,0.0034862562239968,243,0.7800524074680641,0,0.0
2026,3,7,2026-03-08,G4,PIT,JAX,800,-12.0,1007,-14.0,0.0,0.0,694.0,,8,5.156361834681215,0.024834390500066,218,0.7240966478014802,0,0.0
2026,3,1,2026-03-23,WN,PHX,LGB,1720,9.0,1845,-3.0,0.0,0.0,355.0,,17,16.79416770831666,0.0026545066137174,732,0.7304990173266768,0,0.0
2026,3,4,2026-03-05,F9,RSW,PHL,1102,-3.0,1355,-11.0,0.0,0.0,993.0,,11,15.521180178719652,0.0136163821976635,297,0.6862799583188607,0,0.0
2026,3,4,2026-03-12,WN,HOU,MSY,1455,80.0,1605,80.0,0.0,0.0,303.0,0.0,14,33.191659991241174,0.0067029536559145,362,0.7304990173266768,1,80.0
2026,3,2,2026-03-03,WN,BNA,LAX,2030,-6.0,2325,-27.0,0.0,0.0,1798.0,,20,26.961694602730905,0.0084564349232009,366,0.7304990173266768,0,0.0
2026,3,4,2026-03-19,YX,ORD,CVG,1300,-4.0,1527,-24.0,0.0,0.0,264.0,,13,21.465882352201287,0.0464670596882464,1322,0.7248204667863555,0,0.0
2026,3,6,2026-03-21,DL,IAH,ATL,523,3.0,820,11.0,0.0,0.0,689.0,,5,9.498694596594197,0.0167009919433928,199,0.7800524074680641,0,11.0
2026,3,2,2026-03-10,WN,PHX,LAX,1435,-1.0,1610,-23.0,0.0,0.0,370.0,,14,17.221852514693627,0.0026545066137174,603,0.7304990173266768,0,0.0
2026,3,5,2026-03-20,B6,FLL,LAX,700,-3.0,1005,-32.0,0.0,0.0,2343.0,,7,11.127764704280857,0.0258627483916769,600,0.6798568174422388,0,0.0
2026,3,5,2026-03-13,OO,ORD,MSP,615,31.0,757,66.0,0.0,0.0,334.0,0.0,6,8.953844252854767,0.0464670596882464,647,0.7610112772501305,1,66.0
2026,3,3,2026-03-11,UA,PIT,DEN,815,-4.0,1005,-8.0,0.0,0.0,1290.0,,8,5.156361834681215,0.024834390500066,218,0.7732574014120217,0,0.0
2026,3,7,2026-03-15,OO,TUL,DEN,1707,-2.0,1820,4.0,0.0,0.0,541.0,,17,23.86397996440563,0.020000845599967,74,0.7610112772501305,0,4.0
2026,3,2,2026-03-17,AA,DFW,CLT,1021,35.0,1356,23.0,0.0,0.0,935.0,0.0,10,16.36273162637031,0.0220364612284605,1552,0.7349144302466906,1,23.0
2026,3,3,2026-03-18,YX,OKC,LGA,605,133.0,1030,121.0,0.0,0.0,1341.0,0.0,6,4.169298637760236,0.0144390693742646,188,0.7248204667863555,1,121.0
2026,3,1,2026-03-02,WN,LAX,TPA,1350,10.0,2115,2.0,0.0,0.0,2158.0,,13,13.724237131060065,0.0049962271589589,748,0.7304990173266768,0,2.0
2026,3,5,2026-03-06,AA,STL,DFW,700,-8.0,912,-17.0,0.0,0.0,550.0,,7,8.35071372218043,0.0090734132311073,280,0.7349144302466906,0,0.0
2026,3,4,2026-03-19,OH,CVG,DCA,1203,-9.0,1336,-8.0,0.0,0.0,411.0,,12,28.63598792727006,0.0182373166976325,136,0.6783357245337159,0,0.0
2026,3,4,2026-03-19,OH,CLT,PNS,2015,24.0,2106,14.0,0.0,0.0,488.0,,20,24.089767116131743,0.0273846732583754,907,0.6783357245337159,0,14.0
2026,3,3,2026-03-11,WN,AUS,HOU,1720,49.0,1820,87.0,0.0,0.0,148.0,0.0,17,26.593366944414598,0.0114657698816389,400,0.7304990173266768,1,87.0
2026,3,6,2026-03-21,F9,TPA,ATL,1940,-10.0,2140,18.0,0.0,0.0,406.0,0.0,19,23.72267655201756,0.0201352088567816,329,0.6862799583188607,1,18.0
2026,3,6,2026-03-21,UA,ORD,SFO,858,-6.0,1206,-28.0,0.0,0.0,1846.0,,8,13.919963069873392,0.0464670596882464,1764,0.7732574014120217,0,0.0
2026,3,1,2026-03-23,UA,AUS,IAD,730,-6.0,1139,-13.0,0.0,0.0,1297.0,,7,5.412289501603259,0.0114657698816389,388,0.7732574014120217,0,0.0
2026,3,3,2026-03-04,AA,DFW,SAT,1304,-2.0,1418,-13.0,0.0,0.0,247.0,,13,20.62509470420205,0.0220364612284605,921,0.7349144302466906,0,0.0
2026,3,7,2026-03-01,AS,ATL,SEA,704,3.0,949,-16.0,0.0,0.0,2182.0,,7,6.874959130585569,0.0187797472514038,858,0.7694889779559119,0,0.0
